InvoiceId,CustomerId,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total,TrackId,UnitPrice,Quantity
207,54,2011-06-24 00:00:00,110 Raeburn Pl,Edinburgh,,United Kingdom,EH4 1HH,8.91,3309,0.99,1
207,54,2011-06-24 00:00:00,110 Raeburn Pl,Edinburgh,,United Kingdom,EH4 1HH,8.91,3315,0.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3324,0.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3333,0.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3342,1.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3351,0.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3360,1.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3369,0.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3378,0.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3387,0.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3396,0.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3405,0.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3414,0.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3423,0.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3432,0.99,1
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,,Norway,0171,15.86,3441,0.99,1
209,18,2011-07-07 00:00:00,627 Broadway,New York,NY,USA,10012-2612,0.99,3455,0.99,1
210,19,2011-07-20 00:00:00,1 Infinite Loop,Cupertino,CA,USA,95014,1.98,3456,0.99,1
210,19,2011-07-20 00:00:00,1 Infinite Loop,Cupertino,CA,USA,95014,1.98,3457,0.99,1
211,21,2011-07-20 00:00:00,801 W 4th Street,Reno,NV,USA,89503,1.98,3459,0.99,1
211,21,2011-07-20 00:00:00,801 W 4th Street,Reno,NV,USA,89503,1.98,3461,0.99,1
212,23,2011-07-21 00:00:00,69 Salem Street,Boston,MA,USA,2113,3.96,3463,0.99,1
212,23,2011-07-21 00:00:00,69 Salem Street,Boston,MA,USA,2113,3.96,3465,0.99,1
212,23,2011-07-21 00:00:00,69 Salem Street,Boston,MA,USA,2113,3.96,3467,0.99,1
212,23,2011-07-21 00:00:00,69 Salem Street,Boston,MA,USA,2113,3.96,3469,0.99,1
213,27,2011-07-22 00:00:00,1033 N Park Ave,Tucson,AZ,USA,85719,5.94,3473,0.99,1
213,27,2011-07-22 00:00:00,1033 N Park Ave,Tucson,AZ,USA,85719,5.94,3477,0.99,1
213,27,2011-07-22 00:00:00,1033 N Park Ave,Tucson,AZ,USA,85719,5.94,3481,0.99,1
213,27,2011-07-22 00:00:00,1033 N Park Ave,Tucson,AZ,USA,85719,5.94,3485,0.99,1
213,27,2011-07-22 00:00:00,1033 N Park Ave,Tucson,AZ,USA,85719,5.94,3489,0.99,1
213,27,2011-07-22 00:00:00,1033 N Park Ave,Tucson,AZ,USA,85719,5.94,3493,0.99,1
214,33,2011-07-25 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,3499,0.99,1
214,33,2011-07-25 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,2,0.99,1
214,33,2011-07-25 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,8,0.99,1
214,33,2011-07-25 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,14,0.99,1
214,33,2011-07-25 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,20,0.99,1
214,33,2011-07-25 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,26,0.99,1
214,33,2011-07-25 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,32,0.99,1
214,33,2011-07-25 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,38,0.99,1
214,33,2011-07-25 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91,44,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,53,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,62,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,71,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,80,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,89,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,98,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,107,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,116,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,125,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,134,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,143,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,152,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,161,0.99,1
215,42,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,,France,33000,13.86,170,0.99,1
216,56,2011-08-07 00:00:00,307 Macacha Güemes,Buenos Aires,,Argentina,1106,0.99,184,0.99,1
217,57,2011-08-20 00:00:00,"Calle Lira, 198",Santiago,,Chile,,1.98,185,0.99,1
217,57,2011-08-20 00:00:00,"Calle Lira, 198",Santiago,,Chile,,1.98,186,0.99,1
218,59,2011-08-20 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,1.98,188,0.99,1
218,59,2011-08-20 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,1.98,190,0.99,1
219,2,2011-08-21 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,3.96,192,0.99,1
219,2,2011-08-21 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,3.96,194,0.99,1
219,2,2011-08-21 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,3.96,196,0.99,1
219,2,2011-08-21 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,3.96,198,0.99,1
220,6,2011-08-22 00:00:00,Rilská 3174/6,Prague,,Czech Republic,14300,5.94,202,0.99,1
220,6,2011-08-22 00:00:00,Rilská 3174/6,Prague,,Czech Republic,14300,5.94,206,0.99,1
220,6,2011-08-22 00:00:00,Rilská 3174/6,Prague,,Czech Republic,14300,5.94,210,0.99,1
220,6,2011-08-22 00:00:00,Rilská 3174/6,Prague,,Czech Republic,14300,5.94,214,0.99,1
220,6,2011-08-22 00:00:00,Rilská 3174/6,Prague,,Czech Republic,14300,5.94,218,0.99,1
220,6,2011-08-22 00:00:00,Rilská 3174/6,Prague,,Czech Republic,14300,5.94,222,0.99,1
221,12,2011-08-25 00:00:00,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,228,0.99,1
221,12,2011-08-25 00:00:00,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,234,0.99,1
221,12,2011-08-25 00:00:00,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,240,0.99,1
221,12,2011-08-25 00:00:00,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,246,0.99,1
221,12,2011-08-25 00:00:00,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,252,0.99,1
221,12,2011-08-25 00:00:00,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,258,0.99,1
221,12,2011-08-25 00:00:00,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,264,0.99,1
221,12,2011-08-25 00:00:00,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,270,0.99,1
221,12,2011-08-25 00:00:00,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,8.91,276,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,285,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,294,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,303,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,312,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,321,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,330,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,339,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,348,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,357,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,366,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,375,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,384,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,393,0.99,1
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86,402,0.99,1
223,35,2011-09-07 00:00:00,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,0.99,416,0.99,1
224,36,2011-09-20 00:00:00,Tauentzienstraße 8,Berlin,,Germany,10789,1.98,417,0.99,1
224,36,2011-09-20 00:00:00,Tauentzienstraße 8,Berlin,,Germany,10789,1.98,418,0.99,1
225,38,2011-09-20 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,1.98,420,0.99,1
225,38,2011-09-20 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,1.98,422,0.99,1
226,40,2011-09-21 00:00:00,"8, Rue Hanovre",Paris,,France,75002,3.96,424,0.99,1
226,40,2011-09-21 00:00:00,"8, Rue Hanovre",Paris,,France,75002,3.96,426,0.99,1
226,40,2011-09-21 00:00:00,"8, Rue Hanovre",Paris,,France,75002,3.96,428,0.99,1
226,40,2011-09-21 00:00:00,"8, Rue Hanovre",Paris,,France,75002,3.96,430,0.99,1
227,44,2011-09-22 00:00:00,Porthaninkatu 9,Helsinki,,Finland,00530,5.94,434,0.99,1
227,44,2011-09-22 00:00:00,Porthaninkatu 9,Helsinki,,Finland,00530,5.94,438,0.99,1
227,44,2011-09-22 00:00:00,Porthaninkatu 9,Helsinki,,Finland,00530,5.94,442,0.99,1
227,44,2011-09-22 00:00:00,Porthaninkatu 9,Helsinki,,Finland,00530,5.94,446,0.99,1
227,44,2011-09-22 00:00:00,Porthaninkatu 9,Helsinki,,Finland,00530,5.94,450,0.99,1
227,44,2011-09-22 00:00:00,Porthaninkatu 9,Helsinki,,Finland,00530,5.94,454,0.99,1
228,50,2011-09-25 00:00:00,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,460,0.99,1
228,50,2011-09-25 00:00:00,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,466,0.99,1
228,50,2011-09-25 00:00:00,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,472,0.99,1
228,50,2011-09-25 00:00:00,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,478,0.99,1
228,50,2011-09-25 00:00:00,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,484,0.99,1
228,50,2011-09-25 00:00:00,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,490,0.99,1
228,50,2011-09-25 00:00:00,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,496,0.99,1
228,50,2011-09-25 00:00:00,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,502,0.99,1
228,50,2011-09-25 00:00:00,C/ San Bernardo 85,Madrid,,Spain,28015,8.91,508,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,517,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,526,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,535,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,544,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,553,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,562,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,571,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,580,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,589,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,598,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,607,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,616,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,625,0.99,1
229,59,2011-09-30 00:00:00,"3,Raj Bhavan Road",Bangalore,,India,560001,13.86,634,0.99,1
230,14,2011-10-08 00:00:00,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,0.99,648,0.99,1
231,15,2011-10-21 00:00:00,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,1.98,649,0.99,1
231,15,2011-10-21 00:00:00,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,1.98,650,0.99,1
232,17,2011-10-21 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,1.98,652,0.99,1
232,17,2011-10-21 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,1.98,654,0.99,1
233,19,2011-10-22 00:00:00,1 Infinite Loop,Cupertino,CA,USA,95014,3.96,656,0.99,1
233,19,2011-10-22 00:00:00,1 Infinite Loop,Cupertino,CA,USA,95014,3.96,658,0.99,1
233,19,2011-10-22 00:00:00,1 Infinite Loop,Cupertino,CA,USA,95014,3.96,660,0.99,1
233,19,2011-10-22 00:00:00,1 Infinite Loop,Cupertino,CA,USA,95014,3.96,662,0.99,1
234,23,2011-10-23 00:00:00,69 Salem Street,Boston,MA,USA,2113,5.94,666,0.99,1
234,23,2011-10-23 00:00:00,69 Salem Street,Boston,MA,USA,2113,5.94,670,0.99,1
234,23,2011-10-23 00:00:00,69 Salem Street,Boston,MA,USA,2113,5.94,674,0.99,1
234,23,2011-10-23 00:00:00,69 Salem Street,Boston,MA,USA,2113,5.94,678,0.99,1
234,23,2011-10-23 00:00:00,69 Salem Street,Boston,MA,USA,2113,5.94,682,0.99,1
234,23,2011-10-23 00:00:00,69 Salem Street,Boston,MA,USA,2113,5.94,686,0.99,1
235,29,2011-10-26 00:00:00,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,692,0.99,1
235,29,2011-10-26 00:00:00,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,698,0.99,1
235,29,2011-10-26 00:00:00,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,704,0.99,1
235,29,2011-10-26 00:00:00,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,710,0.99,1
235,29,2011-10-26 00:00:00,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,716,0.99,1
235,29,2011-10-26 00:00:00,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,722,0.99,1
235,29,2011-10-26 00:00:00,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,728,0.99,1
235,29,2011-10-26 00:00:00,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,734,0.99,1
235,29,2011-10-26 00:00:00,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91,740,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,749,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,758,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,767,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,776,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,785,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,794,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,803,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,812,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,821,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,830,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,839,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,848,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,857,0.99,1
236,38,2011-10-31 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,13.86,866,0.99,1
237,52,2011-11-08 00:00:00,202 Hoxton Street,London,,United Kingdom,N1 5LH,0.99,880,0.99,1
238,53,2011-11-21 00:00:00,113 Lupus St,London,,United Kingdom,SW1V 3EN,1.98,881,0.99,1
238,53,2011-11-21 00:00:00,113 Lupus St,London,,United Kingdom,SW1V 3EN,1.98,882,0.99,1
239,55,2011-11-21 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,1.98,884,0.99,1
239,55,2011-11-21 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,1.98,886,0.99,1
240,57,2011-11-22 00:00:00,"Calle Lira, 198",Santiago,,Chile,,3.96,888,0.99,1
240,57,2011-11-22 00:00:00,"Calle Lira, 198",Santiago,,Chile,,3.96,890,0.99,1
240,57,2011-11-22 00:00:00,"Calle Lira, 198",Santiago,,Chile,,3.96,892,0.99,1
240,57,2011-11-22 00:00:00,"Calle Lira, 198",Santiago,,Chile,,3.96,894,0.99,1
241,2,2011-11-23 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,5.94,898,0.99,1
241,2,2011-11-23 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,5.94,902,0.99,1
241,2,2011-11-23 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,5.94,906,0.99,1
241,2,2011-11-23 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,5.94,910,0.99,1
241,2,2011-11-23 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,5.94,914,0.99,1
241,2,2011-11-23 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,5.94,918,0.99,1
242,8,2011-11-26 00:00:00,Grétrystraat 63,Brussels,,Belgium,1000,8.91,924,0.99,1
242,8,2011-11-26 00:00:00,Grétrystraat 63,Brussels,,Belgium,1000,8.91,930,0.99,1
242,8,2011-11-26 00:00:00,Grétrystraat 63,Brussels,,Belgium,1000,8.91,936,0.99,1
242,8,2011-11-26 00:00:00,Grétrystraat 63,Brussels,,Belgium,1000,8.91,942,0.99,1
242,8,2011-11-26 00:00:00,Grétrystraat 63,Brussels,,Belgium,1000,8.91,948,0.99,1
242,8,2011-11-26 00:00:00,Grétrystraat 63,Brussels,,Belgium,1000,8.91,954,0.99,1
242,8,2011-11-26 00:00:00,Grétrystraat 63,Brussels,,Belgium,1000,8.91,960,0.99,1
242,8,2011-11-26 00:00:00,Grétrystraat 63,Brussels,,Belgium,1000,8.91,966,0.99,1
242,8,2011-11-26 00:00:00,Grétrystraat 63,Brussels,,Belgium,1000,8.91,972,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,981,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,990,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,999,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1008,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1017,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1026,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1035,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1044,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1053,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1062,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1071,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1080,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1089,0.99,1
243,17,2011-12-01 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86,1098,0.99,1
244,31,2011-12-09 00:00:00,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,0.99,1112,0.99,1
245,32,2011-12-22 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98,1113,0.99,1
245,32,2011-12-22 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98,1114,0.99,1
246,34,2011-12-22 00:00:00,Rua da Assunção 53,Lisbon,,Portugal,,1.98,1116,0.99,1
246,34,2011-12-22 00:00:00,Rua da Assunção 53,Lisbon,,Portugal,,1.98,1118,0.99,1
247,36,2011-12-23 00:00:00,Tauentzienstraße 8,Berlin,,Germany,10789,3.96,1120,0.99,1
247,36,2011-12-23 00:00:00,Tauentzienstraße 8,Berlin,,Germany,10789,3.96,1122,0.99,1
247,36,2011-12-23 00:00:00,Tauentzienstraße 8,Berlin,,Germany,10789,3.96,1124,0.99,1
247,36,2011-12-23 00:00:00,Tauentzienstraße 8,Berlin,,Germany,10789,3.96,1126,0.99,1
248,40,2011-12-24 00:00:00,"8, Rue Hanovre",Paris,,France,75002,5.94,1130,0.99,1
248,40,2011-12-24 00:00:00,"8, Rue Hanovre",Paris,,France,75002,5.94,1134,0.99,1
248,40,2011-12-24 00:00:00,"8, Rue Hanovre",Paris,,France,75002,5.94,1138,0.99,1
248,40,2011-12-24 00:00:00,"8, Rue Hanovre",Paris,,France,75002,5.94,1142,0.99,1
248,40,2011-12-24 00:00:00,"8, Rue Hanovre",Paris,,France,75002,5.94,1146,0.99,1
248,40,2011-12-24 00:00:00,"8, Rue Hanovre",Paris,,France,75002,5.94,1150,0.99,1
249,46,2011-12-27 00:00:00,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1156,0.99,1
249,46,2011-12-27 00:00:00,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1162,0.99,1
249,46,2011-12-27 00:00:00,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1168,0.99,1
249,46,2011-12-27 00:00:00,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1174,0.99,1
249,46,2011-12-27 00:00:00,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1180,0.99,1
249,46,2011-12-27 00:00:00,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1186,0.99,1
249,46,2011-12-27 00:00:00,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1192,0.99,1
249,46,2011-12-27 00:00:00,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1198,0.99,1
249,46,2011-12-27 00:00:00,3 Chatham Street,Dublin,Dublin,Ireland,,8.91,1204,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1213,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1222,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1231,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1240,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1249,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1258,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1267,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1276,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1285,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1294,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1303,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1312,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1321,0.99,1
250,55,2012-01-01 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,13.86,1330,0.99,1
251,10,2012-01-09 00:00:00,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,0.99,1344,0.99,1
252,11,2012-01-22 00:00:00,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,1.98,1345,0.99,1
252,11,2012-01-22 00:00:00,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,1.98,1346,0.99,1
253,13,2012-01-22 00:00:00,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,1.98,1348,0.99,1
253,13,2012-01-22 00:00:00,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,1.98,1350,0.99,1
254,15,2012-01-23 00:00:00,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,3.96,1352,0.99,1
254,15,2012-01-23 00:00:00,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,3.96,1354,0.99,1
